order_id,customer_id,amount,category,order_date
1326,243,174.65,Coffee,2026-01-28
1327,138,611.84,Coffee,2025-12-14
1328,312,1326.45,Beauty,2025-11-09
1329,449,3816.14,Electronics,2025-06-19
1330,386,1502.32,Coffee,2025-07-30
1331,229,1008.25,Coffee,2026-04-18
1332,351,320.06,Coffee,2026-02-03
1333,293,4825.23,Fashion,2025-11-06
1334,85,2129.19,Electronics,2025-10-23
1335,323,4836.89,Coffee,2025-10-31
1336,7,2060.75,Fashion,2026-03-11
1337,250,3542.77,Electronics,2026-02-04
1338,239,4178.0,Beauty,2025-12-25
1339,403,2824.53,Fashion,2025-10-08
1340,273,2642.98,Electronics,2025-11-06
1341,216,3827.33,Coffee,2025-07-08
1342,251,2549.87,Electronics,2026-01-04
1343,52,770.76,Coffee,2026-06-09
1344,484,4578.49,Beauty,2026-01-12
1345,161,2977.59,Coffee,2025-08-19
1346,208,4643.64,Electronics,2026-03-07
1347,45,4970.7,Electronics,2025-09-11
1348,439,459.49,Beauty,2025-08-27
1349,405,932.89,Beauty,2026-03-10
1350,378,2385.83,Fashion,2025-07-15
1351,14,4282.39,Coffee,2026-04-11
1352,199,197.8,Coffee,2025-07-04
1353,289,4832.25,Fashion,2026-02-18
1354,143,2082.75,Fashion,2025-11-15
1355,5,1624.16,Coffee,2026-01-11
1356,291,2749.85,Coffee,2026-04-08
1357,23,4507.48,Electronics,2026-04-22
1358,351,4231.52,Coffee,2026-04-01
1359,180,576.11,Fashion,2025-09-25
1360,32,4674.4,Coffee,2025-12-28
1361,404,4508.77,Beauty,2025-07-04
1362,95,767.86,Electronics,2025-10-01
1363,223,3641.53,Coffee,2025-10-13
1364,424,2813.88,Coffee,2025-12-02
1365,224,3060.4,Fashion,2025-09-27
1366,374,4620.09,Coffee,2026-03-23
1367,414,686.0,Beauty,2025-10-09
1368,15,4629.95,Fashion,2026-06-05
1369,170,222.32,Beauty,2026-02-05
1370,28,266.9,Electronics,2026-04-12
1371,241,196.63,Fashion,2025-08-21
1372,244,1851.86,Beauty,2026-01-25
1373,457,2655.98,Coffee,2026-01-28
1374,162,4400.97,Fashion,2025-09-28
1375,402,2501.05,Coffee,2025-08-18
1376,459,4616.63,Fashion,2025-08-17
1377,96,4375.98,Electronics,2025-12-13
1378,326,3737.05,Beauty,2025-07-16
1379,373,2464.5,Coffee,2025-10-15
1380,180,2135.25,Fashion,2026-01-08
1381,345,4263.16,Fashion,2025-07-16
1382,2,3197.03,Fashion,2026-02-23
1383,104,1864.88,Fashion,2025-11-02
1384,489,1748.44,Beauty,2026-06-10
1385,411,112.6,Coffee,2025-12-04
1386,10,4498.07,Fashion,2026-04-25
1387,451,2282.98,Electronics,2026-02-14
1388,136,4492.26,Beauty,2025-10-27
1389,91,4711.27,Coffee,2025-09-30
1390,246,1446.45,Beauty,2026-05-13
1391,280,3406.74,Fashion,2025-10-16
1392,474,935.55,Coffee,2026-05-02
1393,460,1903.98,Coffee,2025-09-07
1394,31,2842.69,Coffee,2025-08-22
1395,139,1535.6,Fashion,2026-01-07
1396,460,1782.35,Beauty,2026-05-18
1397,439,3628.64,Electronics,2026-05-11
1398,21,3323.02,Beauty,2026-05-18
1399,347,2085.45,Beauty,2025-06-30
1400,47,3848.6,Coffee,2025-08-23
1401,300,2395.72,Electronics,2025-07-08
1402,315,1125.44,Beauty,2026-05-31
1403,70,1977.1,Electronics,2026-03-24
1404,117,3306.1,Fashion,2026-01-19
1405,323,2855.88,Fashion,2025-11-10
1406,404,484.89,Electronics,2026-01-20
1407,209,883.55,Fashion,2026-04-29
1408,279,1879.78,Beauty,2025-12-15
1409,299,4992.53,Beauty,2025-11-03
1410,261,1087.22,Coffee,2026-01-12
1411,64,2458.21,Coffee,2026-05-27
1412,342,729.85,Fashion,2026-05-13
1413,56,4426.41,Electronics,2026-01-14
1414,324,4299.48,Beauty,2026-02-05
1415,353,1707.94,Fashion,2026-02-26
1416,271,2601.09,Fashion,2026-04-19
1417,320,3968.07,Beauty,2026-01-02
1418,222,3806.53,Electronics,2026-02-25
1419,471,2810.82,Beauty,2025-07-11
1420,364,3707.48,Fashion,2025-09-21
1421,176,2977.03,Fashion,2026-04-28
1422,1,4093.81,Electronics,2025-08-18
1423,417,157.87,Beauty,2026-04-19
1424,65,706.34,Coffee,2025-12-29
1425,106,209.1,Beauty,2025-09-21
1426,498,1007.82,Coffee,2026-05-02
1427,341,2281.3,Electronics,2026-03-28
1428,302,2649.25,Electronics,2025-12-16
1429,8,2456.17,Coffee,2026-03-10
1430,449,1245.24,Beauty,2026-05-02
1431,319,1277.68,Electronics,2026-01-02
1432,385,2462.55,Fashion,2025-08-12
1433,126,1865.39,Beauty,2025-11-14
1434,33,145.71,Fashion,2026-04-12
1435,483,399.59,Electronics,2025-07-27
1436,60,744.09,Fashion,2026-02-25
1437,484,3808.26,Electronics,2025-12-10
1438,224,808.76,Electronics,2026-05-20
1439,339,3917.67,Beauty,2026-03-02
1440,180,1108.38,Electronics,2026-03-25
1441,409,3147.12,Beauty,2026-01-10
1442,262,4254.21,Coffee,2026-02-14
1443,484,4925.48,Beauty,2025-08-23
1444,136,2107.23,Beauty,2026-02-23
1445,76,861.39,Beauty,2026-06-04
1446,499,2591.61,Beauty,2026-04-16
1447,194,1019.88,Beauty,2025-12-04
1448,108,1653.63,Beauty,2025-08-27
1449,403,3472.28,Electronics,2026-05-19
1450,486,816.2,Electronics,2025-08-25
1451,214,2023.05,Beauty,2026-01-25
1452,93,1028.55,Fashion,2025-06-29
1453,360,466.78,Beauty,2025-12-29
1454,189,1449.75,Fashion,2025-07-04
1455,498,2648.18,Fashion,2026-04-16
1456,302,1718.45,Beauty,2025-12-25
1457,37,4295.18,Electronics,2026-03-21
1458,160,827.39,Beauty,2025-08-21
1459,386,2634.71,Coffee,2025-09-20
1460,457,1306.36,Fashion,2025-07-08
1461,286,1258.25,Electronics,2025-06-17
1462,24,3873.77,Beauty,2025-07-13
1463,342,3546.23,Fashion,2026-06-04
1464,364,4002.17,Beauty,2025-10-02
1465,22,4142.94,Coffee,2025-07-29
1466,422,1128.62,Coffee,2025-07-16
1467,469,938.1,Electronics,2025-12-05
1468,59,536.3,Electronics,2025-11-06
1469,237,4404.17,Fashion,2025-09-13
1470,87,2237.74,Coffee,2026-01-06
1471,363,3769.9,Fashion,2025-11-27
1472,139,3795.5,Coffee,2025-06-30
1473,351,2572.39,Beauty,2025-08-02
1474,324,4654.25,Fashion,2026-01-27
1475,16,3197.4,Coffee,2026-06-05
1476,17,1007.19,Beauty,2025-09-09
1477,170,3341.53,Electronics,2026-03-03
1478,53,4868.84,Fashion,2025-10-31
1479,203,4921.27,Beauty,2025-10-26
1480,156,3745.09,Beauty,2025-09-27
1481,164,4587.7,Electronics,2025-09-05
1482,273,2596.32,Electronics,2026-02-17
1483,407,2714.98,Coffee,2025-07-12
1484,428,1892.91,Coffee,2026-02-24
1485,53,202.65,Fashion,2025-06-21
1486,115,2617.19,Beauty,2025-06-14
1487,453,1361.02,Fashion,2025-11-14
1488,417,1328.99,Coffee,2025-06-28
1489,272,4579.59,Coffee,2025-08-01
1490,171,4701.18,Electronics,2026-04-28
1491,122,2045.07,Fashion,2026-05-30
1492,68,4184.47,Coffee,2026-05-14
1493,220,3301.44,Electronics,2026-01-16
1494,399,4103.53,Beauty,2025-09-03
1495,157,4983.8,Coffee,2025-11-23
1496,348,1768.04,Beauty,2026-04-20
1497,144,1294.0,Coffee,2025-07-15
1498,55,2465.85,Electronics,2025-06-23
1499,106,1022.72,Beauty,2025-06-20
1500,105,679.13,Fashion,2026-02-13
1501,409,2375.48,Coffee,2026-02-19
1502,321,3558.86,Coffee,2026-03-11
1503,327,1599.71,Fashion,2025-09-29
1504,152,4205.65,Beauty,2025-11-06
1505,156,4010.74,Electronics,2025-07-12
1506,309,3285.92,Beauty,2026-04-10
1507,294,4510.73,Fashion,2026-01-06
1508,55,2024.03,Coffee,2025-10-06
1509,184,1090.11,Beauty,2025-07-21
1510,363,602.89,Fashion,2026-05-28
1511,261,596.3,Coffee,2026-04-13
1512,267,130.14,Fashion,2025-06-21
1513,160,4431.14,Beauty,2025-07-10
1514,31,1361.98,Electronics,2026-01-17
1515,161,4469.45,Coffee,2025-06-17
1516,121,180.52,Beauty,2026-05-09
1517,201,2369.95,Beauty,2025-08-23
1518,355,3254.3,Fashion,2026-05-21
1519,130,3571.37,Electronics,2025-10-26
1520,332,2383.28,Fashion,2025-08-27
1521,93,262.52,Electronics,2026-05-08
1522,484,2750.75,Coffee,2025-12-22
1523,11,3283.27,Coffee,2025-11-10
1524,166,4830.19,Beauty,2025-11-16
1525,58,4537.97,Beauty,2025-12-28
1526,56,3736.01,Coffee,2025-09-20
1527,466,1194.2,Beauty,2026-04-23
1528,12,3453.5,Fashion,2025-08-16
1529,303,1714.21,Coffee,2026-02-22
1530,46,3492.24,Coffee,2026-05-27
1531,360,2944.5,Electronics,2026-01-27
1532,237,2747.09,Electronics,2025-10-31
1533,93,4386.66,Beauty,2026-03-08
1534,36,2913.81,Fashion,2026-02-16
1535,88,3212.29,Beauty,2025-09-16
1536,310,3492.01,Fashion,2025-10-06
1537,162,3252.53,Electronics,2026-03-05
1538,33,509.77,Coffee,2025-08-20
1539,153,4349.53,Coffee,2025-10-13
1540,461,4379.1,Electronics,2026-04-06
1541,234,3324.15,Electronics,2025-07-20
1542,249,4477.88,Electronics,2026-03-07
1543,15,3264.3,Fashion,2026-06-05
1544,259,2917.69,Electronics,2025-12-05
1545,63,4387.6,Fashion,2026-02-15
1546,272,3686.94,Electronics,2025-08-04
1547,269,1658.33,Coffee,2025-11-30
1548,166,201.72,Coffee,2026-04-16
1549,313,3828.1,Beauty,2026-01-12
1550,299,4929.96,Electronics,2026-04-03
1551,456,422.82,Fashion,2025-08-16
1552,254,3582.55,Electronics,2026-01-10
1553,114,2780.46,Coffee,2026-04-07
1554,297,3529.43,Coffee,2025-11-03
1555,295,1267.96,Fashion,2026-04-25
1556,63,4602.91,Fashion,2025-08-25
1557,288,1599.18,Coffee,2026-02-27
1558,433,4320.32,Fashion,2025-09-04
1559,72,3839.74,Electronics,2026-03-13
1560,273,1490.31,Beauty,2026-01-27
1561,119,964.07,Coffee,2026-06-12
1562,85,459.65,Fashion,2025-06-22
1563,498,2194.82,Electronics,2026-05-03
1564,42,4071.73,Fashion,2025-08-26
1565,127,1995.32,Coffee,2025-08-24
1566,494,2734.1,Coffee,2025-09-17
1567,420,855.4,Beauty,2025-12-26
1568,162,3680.19,Electronics,2026-06-12
1569,314,792.15,Electronics,2026-04-21
1570,477,3964.48,Coffee,2025-07-27
1571,71,2567.24,Electronics,2026-05-11
1572,160,4009.04,Electronics,2025-09-25
1573,140,1226.82,Beauty,2025-12-07
1574,157,3438.51,Beauty,2025-10-10
1575,270,2041.57,Coffee,2026-02-18
1576,48,4018.3,Fashion,2025-11-14
1577,263,2063.51,Coffee,2025-08-05
1578,266,4519.81,Fashion,2025-07-01
1579,152,2943.74,Electronics,2026-02-23
1580,415,470.46,Coffee,2026-02-10
1581,400,3575.95,Electronics,2025-07-25
1582,420,1077.79,Coffee,2026-03-26
1583,44,4044.33,Electronics,2026-03-28
1584,51,3713.64,Coffee,2026-03-05
1585,467,3145.25,Fashion,2025-07-07
1586,61,4218.73,Beauty,2026-05-30
1587,20,3290.54,Beauty,2025-11-27
1588,207,3135.07,Electronics,2026-04-14
1589,125,178.46,Electronics,2026-03-30
1590,253,2364.66,Fashion,2025-09-05
1591,315,1125.81,Electronics,2025-08-26
1592,397,1384.56,Electronics,2025-07-07
1593,322,837.92,Electronics,2025-07-23
1594,497,3854.18,Coffee,2026-05-10
1595,476,3441.85,Electronics,2025-09-29
1596,381,2421.6,Coffee,2025-08-26
1597,453,3912.51,Beauty,2025-11-17
1598,442,2648.51,Fashion,2026-01-11
1599,19,3529.54,Coffee,2026-02-20
1600,17,1461.53,Coffee,2026-02-26
1601,117,4394.65,Beauty,2025-09-24
1602,102,544.45,Electronics,2026-02-14
1603,219,4583.66,Fashion,2025-09-03
1604,166,3078.88,Coffee,2025-09-12
1605,395,746.14,Coffee,2025-12-20
1606,172,1352.21,Electronics,2025-07-08
1607,97,1648.44,Fashion,2026-01-28
1608,101,982.17,Beauty,2026-01-09
1609,281,2758.92,Beauty,2025-10-08
1610,391,541.73,Coffee,2026-01-05
1611,357,2836.97,Coffee,2025-11-16
1612,304,2368.53,Coffee,2025-09-22
1613,302,3983.57,Beauty,2025-12-08
1614,476,2959.69,Electronics,2026-03-07
1615,225,323.4,Beauty,2025-10-31
1616,34,1941.85,Coffee,2025-12-04
1617,243,737.41,Electronics,2026-05-07
1618,61,3364.9,Fashion,2025-08-07
1619,497,2004.16,Electronics,2025-07-12
1620,412,4988.84,Fashion,2025-07-30
1621,182,1932.59,Coffee,2026-05-02
1622,392,1253.59,Electronics,2026-04-27
1623,488,3970.3,Electronics,2026-03-25
1624,139,3801.13,Beauty,2026-05-01
1625,353,1983.91,Fashion,2025-07-17
1626,141,4873.87,Beauty,2025-10-29
1627,247,4214.86,Electronics,2025-06-21
1628,457,4979.85,Fashion,2026-03-30
1629,97,2794.95,Beauty,2026-02-08
1630,461,3769.96,Electronics,2026-02-24
1631,3,2986.92,Coffee,2026-02-22
1632,258,4178.7,Coffee,2025-07-15
1633,88,1233.13,Electronics,2025-07-19
1634,14,192.6,Beauty,2026-05-02
1635,411,2000.29,Coffee,2025-09-17
1636,188,3805.58,Beauty,2026-01-28
1637,169,1858.0,Beauty,2025-12-22
1638,254,2093.36,Fashion,2025-12-25
1639,374,1993.1,Coffee,2025-11-04
1640,419,1492.78,Fashion,2025-09-13
1641,108,4224.19,Beauty,2025-07-27
1642,416,4888.21,Electronics,2026-03-26
1643,97,2671.18,Fashion,2025-11-12
1644,331,1318.96,Coffee,2026-03-28
1645,394,1861.15,Coffee,2026-05-12
1646,65,3521.96,Beauty,2026-05-28
1647,438,1980.9,Beauty,2025-11-09
1648,406,3284.56,Electronics,2025-12-19
1649,203,3676.67,Beauty,2026-03-14
1650,467,2846.53,Fashion,2026-05-12
1651,364,3339.93,Beauty,2025-10-01
1652,220,677.14,Beauty,2026-01-20
1653,176,4770.75,Electronics,2026-05-03
1654,246,2298.53,Beauty,2025-07-16
1655,304,1056.47,Electronics,2026-01-03
1656,265,4590.2,Fashion,2025-07-19
1657,440,2457.1,Fashion,2025-08-29
1658,319,2480.29,Electronics,2025-12-17
1659,112,543.95,Electronics,2026-01-13
1660,21,1739.97,Coffee,2026-05-15
1661,186,2034.13,Coffee,2025-06-21
1662,396,2756.94,Fashion,2026-05-13
1663,442,972.62,Electronics,2025-08-13
1664,55,321.14,Electronics,2025-08-27
1665,243,3305.34,Beauty,2025-11-13
1666,364,2823.67,Beauty,2025-09-30
1667,74,219.81,Beauty,2025-12-01
1668,241,3036.0,Coffee,2026-06-07
1669,473,143.77,Coffee,2026-04-22
1670,216,2931.76,Fashion,2025-10-28
1671,272,1813.64,Electronics,2025-11-10
1672,349,3186.0,Coffee,2025-12-03
1673,445,563.7,Electronics,2026-01-08
1674,362,2185.56,Fashion,2025-08-02
1675,394,3485.03,Beauty,2025-09-30
1676,64,759.19,Electronics,2025-08-14
1677,416,4101.48,Electronics,2026-02-13
1678,124,3901.18,Fashion,2026-04-05
1679,9,1397.1,Electronics,2026-03-11
1680,260,2956.32,Fashion,2026-05-06
1681,457,3000.39,Electronics,2025-10-04
1682,68,2393.93,Electronics,2026-04-10
1683,138,1076.52,Electronics,2026-05-09
1684,224,4506.57,Electronics,2025-10-28
1685,301,1471.09,Coffee,2025-06-28
1686,455,1552.06,Coffee,2026-04-09
1687,154,527.65,Beauty,2026-01-20
1688,176,4941.71,Beauty,2026-04-21
1689,434,662.06,Coffee,2026-02-03
1690,399,629.6,Electronics,2025-12-08
1691,363,3462.04,Beauty,2025-08-23
1692,20,1006.36,Electronics,2026-06-08
1693,68,1504.47,Fashion,2026-03-14
1694,276,3533.66,Fashion,2026-04-20
1695,412,4136.24,Beauty,2025-07-11
1696,160,3112.88,Electronics,2026-05-26
1697,141,4153.67,Beauty,2026-03-29
1698,364,3462.42,Fashion,2026-04-03
1699,99,4802.54,Fashion,2025-07-09
1700,362,1512.71,Coffee,2025-08-13
1701,160,228.03,Coffee,2025-08-21
1702,295,2300.93,Beauty,2026-05-05
1703,294,1983.02,Coffee,2026-01-28
1704,4,4022.59,Coffee,2026-04-09
1705,69,1742.03,Coffee,2025-08-29
1706,167,3599.45,Coffee,2026-03-28
1707,461,3117.36,Electronics,2025-07-30
1708,95,3438.83,Beauty,2025-10-27
1709,79,133.84,Beauty,2025-07-15
1710,444,2330.73,Coffee,2026-02-03
1711,328,2758.83,Electronics,2025-10-17
1712,17,3669.17,Beauty,2026-02-14
1713,288,2287.49,Coffee,2025-11-23
1714,208,4641.78,Electronics,2025-06-22
1715,159,4892.9,Coffee,2025-06-13
1716,10,1033.65,Beauty,2026-02-25
1717,297,3889.2,Electronics,2025-11-19
1718,320,381.51,Coffee,2026-04-03
1719,491,3323.6,Electronics,2025-11-02
1720,402,4515.15,Fashion,2026-06-12
1721,334,3947.42,Fashion,2025-09-05
1722,345,614.66,Beauty,2026-02-22
1723,342,3520.04,Fashion,2026-02-03
1724,451,3867.27,Fashion,2025-12-30
1725,290,635.47,Fashion,2025-10-02
1726,240,522.99,Beauty,2025-09-22
1727,169,3191.21,Beauty,2025-09-02
1728,498,4881.49,Fashion,2026-05-04
1729,221,3281.77,Fashion,2026-01-25
1730,166,2914.69,Beauty,2025-08-30
1731,297,148.4,Fashion,2025-11-01
1732,313,182.72,Fashion,2025-08-07
1733,270,1738.02,Coffee,2025-09-28
1734,56,2806.04,Electronics,2025-12-16
1735,330,415.63,Coffee,2025-08-24
1736,393,1809.73,Beauty,2026-04-23
1737,165,1911.49,Electronics,2025-08-23
1738,355,3667.12,Electronics,2026-02-14
1739,67,748.13,Beauty,2026-05-14
1740,379,3192.72,Coffee,2025-09-04
1741,19,2235.32,Fashion,2025-08-09
1742,182,4821.59,Fashion,2025-11-30
1743,387,2294.08,Fashion,2026-01-10
1744,90,948.56,Electronics,2025-12-13
1745,485,1048.7,Fashion,2026-02-01
1746,270,3974.29,Electronics,2026-02-02
1747,330,4976.95,Beauty,2025-11-18
1748,81,2791.89,Fashion,2026-03-11
1749,61,842.73,Fashion,2025-09-07
1750,454,4091.83,Beauty,2026-05-25
1751,498,3129.3,Beauty,2025-11-15
1752,105,4965.64,Coffee,2026-03-02
1753,391,1343.39,Beauty,2025-08-11
1754,230,241.31,Electronics,2025-10-03
1755,497,2130.18,Electronics,2026-04-16
1756,422,1559.65,Electronics,2026-04-22
1757,413,2298.7,Beauty,2026-04-13
1758,388,1140.66,Coffee,2025-09-10
1759,400,284.2,Fashion,2025-10-06
1760,490,2198.6,Coffee,2025-12-08
1761,110,2965.69,Beauty,2026-03-08
1762,307,3368.78,Electronics,2025-11-28
1763,7,1948.9,Electronics,2025-10-09
1764,92,4184.77,Electronics,2026-01-28
1765,325,2774.85,Beauty,2025-10-19
1766,83,4243.54,Coffee,2025-07-08
1767,114,3608.05,Fashion,2026-02-15
1768,444,4023.28,Fashion,2025-09-16
1769,9,3710.59,Fashion,2026-01-08
1770,234,3205.31,Beauty,2026-06-01
1771,268,3866.22,Coffee,2025-08-29
1772,161,264.23,Beauty,2025-10-07
1773,208,942.74,Beauty,2026-01-09
1774,275,527.46,Electronics,2025-11-16
1775,162,2869.8,Beauty,2025-11-08
1776,425,2916.71,Electronics,2026-05-29
1777,189,936.1,Electronics,2025-10-25
1778,420,847.05,Fashion,2026-04-10
1779,368,994.61,Beauty,2026-03-30
1780,100,4023.55,Coffee,2026-04-15
1781,443,639.3,Beauty,2026-05-27
1782,80,2437.48,Beauty,2025-12-05
1783,261,1824.93,Fashion,2025-07-05
1784,288,527.66,Electronics,2026-02-02
1785,497,3871.52,Electronics,2026-01-23
1786,92,2643.59,Coffee,2026-06-08
1787,414,4576.23,Coffee,2025-10-22
1788,393,3125.43,Electronics,2026-03-29
1789,14,2501.62,Coffee,2026-05-02
1790,28,1542.31,Electronics,2025-07-10
1791,433,1284.87,Coffee,2026-05-30
1792,151,3795.08,Fashion,2026-05-14
1793,204,4045.24,Fashion,2026-04-23
1794,500,3033.06,Fashion,2026-04-21
1795,153,3767.31,Coffee,2026-04-27
1796,496,2982.56,Coffee,2025-07-13
1797,56,4042.5,Fashion,2025-10-19
1798,102,4022.28,Coffee,2025-09-09
1799,246,2777.54,Beauty,2026-04-01
1800,218,4714.51,Fashion,2026-02-08
1801,458,1982.92,Beauty,2025-07-11
1802,130,3303.18,Fashion,2026-05-14
1803,339,120.82,Beauty,2026-06-06
1804,275,4919.07,Beauty,2025-10-10
1805,35,3070.04,Coffee,2025-09-13
1806,418,4042.17,Fashion,2026-01-13
1807,400,1683.2,Beauty,2026-06-06
1808,152,645.37,Beauty,2026-03-20
1809,204,1724.27,Electronics,2026-01-26
1810,460,997.35,Fashion,2025-12-27
1811,375,2172.12,Fashion,2026-05-15
1812,410,2855.77,Fashion,2026-03-30
1813,466,4004.3,Electronics,2026-01-22
1814,120,649.09,Fashion,2025-11-18
1815,227,1339.78,Coffee,2025-12-01
1816,278,3906.5,Beauty,2025-06-15
1817,177,2146.03,Fashion,2026-03-24
1818,182,2933.73,Electronics,2025-11-02
1819,479,268.33,Coffee,2026-03-31
1820,3,902.69,Electronics,2026-01-01
1821,5,2588.0,Electronics,2025-08-25
1822,171,1514.63,Beauty,2026-01-21
1823,237,4222.07,Coffee,2026-01-30
1824,6,2923.53,Electronics,2026-01-04
1825,328,4109.22,Electronics,2025-10-11
1826,177,1965.6,Beauty,2026-04-26
1827,306,2046.79,Beauty,2025-08-15
1828,134,1935.17,Beauty,2025-07-06
1829,255,3397.14,Fashion,2025-11-29
1830,21,4336.73,Coffee,2025-08-02
1831,393,4741.09,Beauty,2025-11-21
1832,327,3526.2,Fashion,2025-08-13
1833,169,903.34,Beauty,2026-01-28
1834,6,3080.0,Fashion,2025-12-01
1835,455,1718.42,Fashion,2025-07-08
1836,403,2471.2,Fashion,2025-09-07
1837,37,2584.81,Beauty,2025-08-29
1838,25,3025.63,Beauty,2026-03-26
1839,382,2999.25,Electronics,2025-10-30
1840,92,4730.17,Beauty,2025-06-25
1841,360,3205.52,Beauty,2025-12-01
1842,121,2931.68,Electronics,2025-06-16
1843,26,3830.56,Coffee,2026-03-02
1844,51,4092.02,Electronics,2025-11-28
1845,284,1044.48,Coffee,2026-02-12
1846,94,816.43,Beauty,2025-06-28
1847,153,4167.73,Electronics,2025-07-19
1848,493,130.55,Fashion,2026-01-16
1849,353,130.88,Beauty,2025-11-28
1850,59,4103.45,Beauty,2026-05-01
1851,31,4432.66,Coffee,2026-05-12
1852,374,2115.32,Electronics,2026-04-25
1853,152,532.42,Beauty,2025-09-17
1854,327,1114.82,Coffee,2025-08-12
1855,427,2102.3,Electronics,2025-07-31
1856,402,4274.0,Fashion,2026-02-22
1857,203,3757.09,Electronics,2026-01-29
1858,108,1323.39,Coffee,2026-02-13
1859,29,3655.62,Coffee,2025-10-20
1860,299,1166.94,Beauty,2025-12-30
1861,346,4738.83,Fashion,2025-09-20
1862,243,3927.73,Fashion,2025-07-09
1863,279,703.79,Coffee,2025-10-04
1864,324,2270.86,Beauty,2026-06-04
1865,445,4604.07,Coffee,2026-05-05
1866,200,1706.29,Fashion,2025-11-27
1867,173,933.21,Beauty,2026-02-23
1868,482,4495.24,Electronics,2025-08-01
1869,298,251.28,Electronics,2025-12-18
1870,202,285.01,Coffee,2026-02-09
1871,444,4256.36,Fashion,2026-06-02
1872,210,492.55,Electronics,2025-06-28
1873,95,2621.67,Beauty,2025-07-21
1874,93,1206.55,Electronics,2025-10-08
1875,17,3110.59,Coffee,2026-06-07
1876,344,4575.99,Fashion,2026-01-07
1877,373,702.84,Fashion,2025-10-19
1878,202,3941.31,Coffee,2026-04-29
1879,84,875.28,Fashion,2026-05-20
1880,388,3396.4,Fashion,2026-04-25
1881,223,4263.35,Coffee,2025-11-29
1882,220,1629.37,Fashion,2026-02-18
1883,242,618.35,Beauty,2026-01-17
1884,281,2450.17,Coffee,2025-10-21
1885,218,3523.41,Coffee,2025-12-02
1886,141,2178.73,Electronics,2026-05-18
1887,23,2289.63,Electronics,2026-02-08
1888,92,1364.06,Fashion,2025-12-07
1889,65,2636.58,Electronics,2025-08-14
1890,392,2882.55,Fashion,2026-02-13
1891,371,1014.09,Coffee,2026-03-02
1892,405,4037.44,Electronics,2026-02-18
1893,5,3709.1,Electronics,2025-11-05
1894,382,3410.85,Coffee,2026-03-31
1895,461,3179.94,Electronics,2025-07-31
1896,91,1776.83,Fashion,2025-12-07
1897,197,527.35,Electronics,2026-05-06
1898,415,4753.46,Coffee,2025-07-29
1899,158,4874.11,Coffee,2025-09-17
1900,165,4589.53,Coffee,2025-06-24
1901,227,2545.81,Coffee,2025-07-13
1902,249,3224.99,Electronics,2025-07-13
1903,426,1376.31,Beauty,2025-12-04
1904,13,3352.79,Beauty,2026-03-11
1905,2,4097.36,Fashion,2025-09-07
1906,459,2139.13,Coffee,2025-07-07
1907,404,2894.27,Beauty,2026-06-02
1908,68,4935.79,Beauty,2025-11-13
1909,464,3009.6,Electronics,2026-04-06
1910,12,3132.39,Fashion,2026-06-01
1911,111,2858.9,Coffee,2025-07-08
1912,107,2847.96,Fashion,2026-03-11
1913,133,3639.03,Coffee,2025-10-10
1914,329,2387.28,Beauty,2025-09-09
1915,330,4775.96,Electronics,2025-06-26
1916,110,3243.96,Coffee,2025-11-07
1917,453,1250.17,Electronics,2026-01-25
1918,245,1869.27,Electronics,2025-08-25
1919,249,2510.9,Coffee,2025-12-01
1920,451,921.84,Electronics,2025-09-09
1921,81,3813.15,Electronics,2026-05-23
1922,56,4112.13,Electronics,2025-12-31
1923,404,2641.55,Coffee,2025-11-03
1924,310,930.12,Fashion,2026-04-25
1925,309,4427.1,Beauty,2025-10-26
1926,118,3304.48,Fashion,2026-02-23
1927,441,3944.1,Beauty,2025-08-29
1928,50,2110.47,Beauty,2025-12-27
1929,298,674.87,Coffee,2025-10-15
1930,400,241.52,Fashion,2026-01-29
1931,392,4730.97,Coffee,2026-01-10
1932,487,1934.99,Fashion,2026-04-05
1933,389,1844.18,Fashion,2025-06-17
1934,19,4372.13,Coffee,2025-08-22
1935,241,3708.75,Beauty,2025-07-28
1936,144,3252.34,Beauty,2025-07-25
1937,47,3397.48,Electronics,2026-01-10
1938,212,4515.82,Electronics,2026-03-19
1939,136,2549.77,Electronics,2026-03-03
1940,281,3371.08,Beauty,2025-09-17
1941,296,2385.77,Fashion,2025-11-14
1942,320,3626.66,Fashion,2026-01-19
1943,273,4266.79,Electronics,2025-10-17
1944,440,714.03,Coffee,2025-09-13
1945,275,4716.56,Electronics,2026-03-03
1946,243,4807.47,Electronics,2025-10-22
1947,198,1894.49,Coffee,2026-05-06
1948,376,4217.9,Electronics,2025-10-12
1949,78,4821.63,Electronics,2025-09-09
1950,140,3362.99,Fashion,2026-01-19
1951,292,4386.2,Electronics,2025-11-19
1952,305,581.31,Fashion,2026-02-09
1953,238,856.31,Coffee,2026-03-28
1954,444,4370.61,Coffee,2025-11-10
1955,381,572.5,Fashion,2025-11-22
1956,181,4984.51,Coffee,2025-11-14
1957,190,698.89,Coffee,2026-05-13
1958,38,4175.66,Electronics,2026-04-02
1959,335,4500.88,Fashion,2025-10-05
1960,366,1206.06,Coffee,2025-10-11
1961,141,3938.42,Beauty,2025-11-18
1962,366,4659.32,Fashion,2025-12-13
1963,435,788.17,Electronics,2025-08-12
1964,85,2850.94,Coffee,2026-01-17
1965,208,4951.16,Electronics,2026-05-22
